Gender,Age,Height_cm,Weight_kg,BMI_Category,Goal,Body_Part,Exercise,Equipment,Reps,Sets,Intensity,Calories_Burned_30min,MuscleGain_kg_month
Female,40,159,105,Obese,Fat Loss,Abs,Russian Twist,Bodyweight,11,5,High,122,0.28
Female,50,171,45,Underweight,Muscle Gain,Shoulders,Shoulder Press,Bodyweight,11,5,Low,209,0.29
Female,57,171,87,Overweight,Fat Loss,Cardio,Treadmill Walk (Incline),Cardio Machine,10,4,High,199,0.29
Male,51,152,71,Obese,Fat Loss,Back,Bent-Over Row,Bodyweight,10,5,High,190,0.25
Male,39,179,51,Underweight,Muscle Gain,Full Body,Burpees,Bodyweight,13,3,Low,125,0.32
Male,25,173,109,Obese,Fat Loss,Arms,Concentration Curl,Bodyweight,12,4,High,116,0.29
Female,29,178,71,Normal,Maintenance,Chest,Pec Deck Fly,Bodyweight,13,3,Moderate,170,0.24
Male,52,183,86,Overweight,Fat Loss,Chest,Chest Press Machine,Machine,14,4,High,151,0.11
Female,40,172,86,Overweight,Fat Loss,Abs,Plank,Bodyweight,10,4,High,201,0.28
Male,50,174,93,Obese,Fat Loss,Legs,Seated Leg Extension,Bodyweight,12,4,High,115,0.29
Female,21,166,46,Underweight,Muscle Gain,Cardio,Elliptical,Cardio Machine,14,5,Low,142,0.52
Male,47,175,87,Overweight,Fat Loss,Abs,Crunches,Bodyweight,12,4,High,212,0.22
Female,45,187,66,Normal,Maintenance,Cardio,Cycling,Cardio Machine,11,5,Moderate,168,0.15
Male,43,171,72,Normal,Maintenance,Abs,Dead Bug,Bodyweight,13,5,Moderate,153,0.22
Male,39,174,87,Overweight,Fat Loss,Chest,Incline Push-Up,Bodyweight,15,4,High,247,0.13
Female,18,190,47,Underweight,Muscle Gain,Cardio,Jump Rope,Equipment,11,5,Low,197,0.7
Male,18,184,50,Underweight,Muscle Gain,Cardio,Rowing,Cardio Machine,10,3,Low,207,0.49
Female,57,166,89,Obese,Fat Loss,Chest,Pec Deck Fly,Bodyweight,11,5,High,152,0.16
Female,39,182,69,Normal,Maintenance,Full Body,Jumping Jacks,Bodyweight,12,4,Moderate,236,0.22
Female,41,161,51,Normal,Maintenance,Full Body,Jump Squats,Bodyweight,15,3,Moderate,218,0.12
Female,39,177,58,Normal,Maintenance,Back,Bird Dog,Bodyweight,12,5,Moderate,234,0.26
Female,28,180,80,Normal,Maintenance,Back,Seated Cable Row,Machine,15,5,Moderate,142,0.25
Female,47,179,99,Obese,Fat Loss,Glutes,Hip Thrust,Bodyweight,14,3,High,139,0.26
Female,57,173,86,Overweight,Fat Loss,Legs,Step-Up,Bodyweight,13,5,High,177,0.26
Male,20,182,119,Obese,Fat Loss,Full Body,Jumping Jacks,Bodyweight,11,5,High,212,0.13
Male,55,166,101,Obese,Fat Loss,Glutes,Cable Kickback,Bodyweight,10,4,High,132,0.21
Female,41,169,120,Obese,Fat Loss,Back,Resistance Band Row,Bodyweight,15,5,High,141,0.23
Male,23,155,92,Obese,Fat Loss,Glutes,Fire Hydrant,Bodyweight,10,4,High,118,0.17
Male,42,189,119,Obese,Fat Loss,Glutes,Hip Thrust,Bodyweight,14,3,High,145,0.12
Female,59,172,82,Overweight,Fat Loss,Arms,Concentration Curl,Bodyweight,15,5,High,113,0.29
Male,60,174,83,Overweight,Fat Loss,Back,Bird Dog,Bodyweight,14,4,High,174,0.18
Male,20,166,90,Obese,Fat Loss,Shoulders,Lateral Raise,Bodyweight,15,3,High,211,0.27
Female,18,177,71,Normal,Maintenance,Legs,Walking Lunges,Bodyweight,13,4,Moderate,203,0.11
Male,21,157,108,Obese,Fat Loss,Abs,Crunches,Bodyweight,13,5,High,119,0.22
Female,29,174,92,Obese,Fat Loss,Chest,Pec Deck Fly,Bodyweight,12,4,High,162,0.25
Female,50,165,117,Obese,Fat Loss,Arms,Triceps Pushdown,Cable,13,5,High,238,0.22
Male,59,151,68,Overweight,Fat Loss,Full Body,Jump Squats,Bodyweight,10,5,High,155,0.17
Female,29,164,84,Obese,Fat Loss,Glutes,Fire Hydrant,Bodyweight,12,5,High,178,0.3
Male,60,158,89,Obese,Fat Loss,Arms,Bicep Curl,Bodyweight,11,3,High,163,0.3
Female,35,164,58,Normal,Maintenance,Cardio,Rowing,Cardio Machine,13,4,Moderate,138,0.15
Male,38,168,66,Normal,Maintenance,Chest,Push-Up,Bodyweight,12,3,Moderate,204,0.11
Female,20,152,75,Obese,Fat Loss,Legs,Leg Press,Machine,15,3,High,151,0.16
Male,46,161,46,Underweight,Muscle Gain,Abs,Plank,Bodyweight,13,4,Low,206,0.4
Male,48,188,51,Underweight,Muscle Gain,Back,Seated Cable Row,Machine,14,3,Low,226,0.53
Female,53,175,74,Normal,Maintenance,Glutes,Step-Up,Bodyweight,14,3,Moderate,230,0.28
Female,54,187,45,Underweight,Muscle Gain,Back,Lat Pulldown,Machine,11,5,Low,124,0.77
Male,60,179,49,Underweight,Muscle Gain,Cardio,Elliptical,Cardio Machine,11,3,Low,228,0.46
Male,39,175,119,Obese,Fat Loss,Shoulders,Lateral Raise,Bodyweight,14,3,High,242,0.22
Male,38,166,95,Obese,Fat Loss,Glutes,Cable Kickback,Bodyweight,12,5,High,109,0.19
Female,56,180,79,Normal,Maintenance,Chest,Chest Press Machine,Machine,12,5,Moderate,164,0.25
Female,28,150,91,Obese,Fat Loss,Glutes,Glute Bridge,Bodyweight,11,4,High,104,0.16
Female,30,155,69,Overweight,Fat Loss,Full Body,Kettlebell Swings,Kettlebell,13,4,High,135,0.17
Male,49,169,114,Obese,Fat Loss,Arms,Triceps Pushdown,Cable,11,3,High,249,0.25
Male,33,164,53,Normal,Maintenance,Shoulders,Shoulder Press,Bodyweight,11,3,Moderate,199,0.13
Female,35,182,115,Obese,Fat Loss,Abs,Plank,Bodyweight,13,4,High,115,0.2
Female,27,184,88,Overweight,Fat Loss,Back,Bird Dog,Bodyweight,14,5,High,154,0.22
Female,55,180,89,Overweight,Fat Loss,Arms,Overhead Extension,Dumbbell,10,4,High,122,0.24
Female,30,189,73,Normal,Maintenance,Legs,Step-Up,Bodyweight,14,3,Moderate,105,0.24
Female,56,172,93,Obese,Fat Loss,Abs,Plank,Bodyweight,11,4,High,142,0.22
Female,26,153,60,Overweight,Fat Loss,Cardio,Elliptical,Cardio Machine,13,4,High,119,0.22
Female,21,167,73,Overweight,Fat Loss,Chest,Incline Chest Press,Bodyweight,11,5,High,108,0.27
Female,59,168,88,Obese,Fat Loss,Abs,Plank,Bodyweight,10,5,High,227,0.16
Female,27,158,116,Obese,Fat Loss,Legs,Step-Up,Bodyweight,14,4,High,137,0.15
Male,42,173,110,Obese,Fat Loss,Chest,Chest Press Machine,Machine,13,4,High,203,0.2
Female,51,167,108,Obese,Fat Loss,Arms,Overhead Extension,Dumbbell,12,4,High,211,0.21
Male,30,150,84,Obese,Fat Loss,Back,Bird Dog,Bodyweight,12,5,High,238,0.24
Male,28,179,59,Underweight,Muscle Gain,Full Body,Jump Squats,Bodyweight,11,4,Low,139,0.37
Female,26,160,67,Overweight,Fat Loss,Arms,Overhead Extension,Dumbbell,12,3,High,109,0.27
Male,25,150,93,Obese,Fat Loss,Cardio,Elliptical,Cardio Machine,11,4,High,128,0.11
Male,37,189,82,Normal,Maintenance,Chest,Incline Chest Press,Bodyweight,10,5,Moderate,182,0.26
Male,25,186,87,Overweight,Fat Loss,Back,Bent-Over Row,Bodyweight,11,4,High,211,0.18
Female,28,178,109,Obese,Fat Loss,Abs,Russian Twist,Bodyweight,12,3,High,168,0.14
Female,20,184,117,Obese,Fat Loss,Legs,Bodyweight Squat,Bodyweight,11,3,High,228,0.18
Female,31,154,115,Obese,Fat Loss,Cardio,Elliptical,Cardio Machine,13,3,High,188,0.24
Female,60,176,95,Obese,Fat Loss,Arms,Bicep Curl,Bodyweight,10,5,High,180,0.19
Male,60,150,46,Normal,Maintenance,Shoulders,Arm Circles,Bodyweight,13,5,Moderate,150,0.24
Female,44,178,59,Normal,Maintenance,Glutes,Step-Up,Bodyweight,14,3,Moderate,115,0.21
Female,29,174,72,Normal,Maintenance,Full Body,Burpees,Bodyweight,10,3,Moderate,229,0.22
Male,51,181,108,Obese,Fat Loss,Arms,Concentration Curl,Bodyweight,14,4,High,172,0.25
Male,33,173,47,Underweight,Muscle Gain,Chest,Chest Press Machine,Machine,14,5,Low,116,0.32
Male,38,179,58,Underweight,Muscle Gain,Abs,Plank,Bodyweight,10,5,Low,127,0.43
Male,47,160,93,Obese,Fat Loss,Glutes,Cable Kickback,Bodyweight,14,5,High,238,0.13
Female,59,175,99,Obese,Fat Loss,Back,Resistance Band Row,Bodyweight,11,5,High,246,0.19
Male,38,183,104,Obese,Fat Loss,Glutes,Step-Up,Bodyweight,15,5,High,158,0.19
Female,45,166,115,Obese,Fat Loss,Cardio,Elliptical,Cardio Machine,13,3,High,140,0.28
Male,31,151,113,Obese,Fat Loss,Glutes,Cable Kickback,Bodyweight,10,3,High,242,0.1
Female,57,154,83,Obese,Fat Loss,Legs,Bodyweight Squat,Bodyweight,13,5,High,218,0.13
Female,56,155,99,Obese,Fat Loss,Legs,Leg Press,Machine,13,3,High,156,0.24
Female,32,156,99,Obese,Fat Loss,Full Body,Jump Squats,Bodyweight,15,4,High,115,0.28
Female,27,180,87,Overweight,Fat Loss,Glutes,Glute Bridge,Bodyweight,15,5,High,224,0.21
Female,60,188,72,Normal,Maintenance,Glutes,Glute Bridge,Bodyweight,14,4,Moderate,228,0.21
Female,43,176,118,Obese,Fat Loss,Shoulders,Front Raise,Bodyweight,14,5,High,179,0.2
Male,47,190,108,Overweight,Fat Loss,Cardio,Elliptical,Cardio Machine,12,5,High,227,0.16
Female,36,174,68,Normal,Maintenance,Arms,Overhead Extension,Dumbbell,12,4,Moderate,216,0.15
Male,57,185,98,Overweight,Fat Loss,Back,Bird Dog,Bodyweight,12,5,High,180,0.18
Male,47,177,102,Obese,Fat Loss,Legs,Seated Leg Extension,Bodyweight,10,3,High,102,0.18
Female,39,153,73,Obese,Fat Loss,Back,Bent-Over Row,Bodyweight,10,5,High,120,0.12
Female,18,178,101,Obese,Fat Loss,Full Body,Jumping Jacks,Bodyweight,13,3,High,151,0.18
Male,33,170,50,Underweight,Muscle Gain,Arms,Hammer Curl,Bodyweight,12,4,Low,168,0.34
Male,47,153,96,Obese,Fat Loss,Full Body,Jumping Jacks,Bodyweight,11,5,High,144,0.1
Female,59,170,106,Obese,Fat Loss,Cardio,Jump Rope,Equipment,11,4,High,117,0.27
Female,59,151,78,Obese,Fat Loss,Glutes,Fire Hydrant,Bodyweight,15,3,High,146,0.2
Male,56,176,79,Overweight,Fat Loss,Full Body,Jump Squats,Bodyweight,12,4,High,245,0.14
Female,23,171,90,Obese,Fat Loss,Shoulders,Arm Circles,Bodyweight,13,4,High,187,0.15
Female,22,185,76,Normal,Maintenance,Cardio,Cycling,Cardio Machine,10,5,Moderate,153,0.27
Female,28,171,99,Obese,Fat Loss,Chest,Chest Press Machine,Machine,15,5,High,240,0.28
Female,52,160,53,Normal,Maintenance,Arms,Concentration Curl,Bodyweight,10,3,Moderate,125,0.17
Male,45,174,88,Overweight,Fat Loss,Glutes,Hip Thrust,Bodyweight,12,3,High,169,0.13
Male,21,171,94,Obese,Fat Loss,Chest,Pec Deck Fly,Bodyweight,13,3,High,120,0.16
Male,37,172,58,Normal,Maintenance,Shoulders,Lateral Raise,Bodyweight,15,4,Moderate,173,0.21
Male,25,168,77,Overweight,Fat Loss,Back,Resistance Band Row,Bodyweight,11,4,High,107,0.29
Female,28,185,104,Obese,Fat Loss,Abs,Russian Twist,Bodyweight,10,3,High,211,0.26
Female,28,159,88,Obese,Fat Loss,Shoulders,Lateral Raise,Bodyweight,13,5,High,211,0.2
Male,53,169,78,Overweight,Fat Loss,Cardio,Jump Rope,Equipment,12,3,High,241,0.23
Female,53,152,95,Obese,Fat Loss,Legs,Walking Lunges,Bodyweight,15,3,High,237,0.29
Female,53,179,64,Normal,Maintenance,Shoulders,Shoulder Press,Bodyweight,14,3,Moderate,168,0.23
Female,59,159,98,Obese,Fat Loss,Full Body,Kettlebell Swings,Kettlebell,13,5,High,102,0.24
Female,43,167,99,Obese,Fat Loss,Full Body,Jump Squats,Bodyweight,15,4,High,160,0.2
Male,35,185,72,Normal,Maintenance,Arms,Concentration Curl,Bodyweight,12,4,Moderate,121,0.27
Male,24,181,61,Normal,Maintenance,Shoulders,Front Raise,Bodyweight,13,3,Moderate,119,0.29
Female,49,179,97,Obese,Fat Loss,Legs,Walking Lunges,Bodyweight,13,4,High,201,0.26
Female,48,159,111,Obese,Fat Loss,Full Body,Burpees,Bodyweight,10,5,High,233,0.16
Male,50,173,84,Overweight,Fat Loss,Arms,Hammer Curl,Bodyweight,11,4,High,153,0.14
Male,41,170,47,Underweight,Muscle Gain,Full Body,Burpees,Bodyweight,15,5,Low,144,0.62
Female,56,165,112,Obese,Fat Loss,Back,Bent-Over Row,Bodyweight,10,3,High,223,0.13
Male,56,158,81,Obese,Fat Loss,Cardio,Jump Rope,Equipment,11,3,High,203,0.21
Female,42,186,112,Obese,Fat Loss,Cardio,Cycling,Cardio Machine,10,5,High,142,0.14
Female,29,179,114,Obese,Fat Loss,Cardio,Treadmill Walk (Incline),Cardio Machine,11,4,High,222,0.25
Male,28,173,96,Obese,Fat Loss,Shoulders,Arnold Press,Bodyweight,15,4,High,220,0.1
Male,18,178,119,Obese,Fat Loss,Legs,Walking Lunges,Bodyweight,11,5,High,170,0.18
Male,53,153,90,Obese,Fat Loss,Back,Bent-Over Row,Bodyweight,14,4,High,145,0.11
Female,60,179,58,Underweight,Muscle Gain,Back,Seated Cable Row,Machine,10,5,Low,220,0.68
Female,39,190,84,Normal,Maintenance,Chest,Push-Up,Bodyweight,15,3,Moderate,109,0.14
Male,35,187,98,Overweight,Fat Loss,Full Body,Mountain Climbers,Bodyweight,13,5,High,112,0.29
Female,49,170,65,Normal,Maintenance,Chest,Chest Press Machine,Machine,14,3,Moderate,157,0.18
Male,22,150,56,Normal,Maintenance,Full Body,Jump Squats,Bodyweight,13,4,Moderate,248,0.22
Male,54,152,49,Normal,Maintenance,Cardio,Rowing,Cardio Machine,11,4,Moderate,207,0.19
Male,37,188,50,Underweight,Muscle Gain,Shoulders,Lateral Raise,Bodyweight,13,3,Low,114,0.47
Male,23,161,65,Overweight,Fat Loss,Abs,Plank,Bodyweight,15,5,High,144,0.15
Male,54,177,48,Underweight,Muscle Gain,Glutes,Hip Thrust,Bodyweight,11,5,Low,179,0.68
Male,59,162,53,Normal,Maintenance,Back,Resistance Band Row,Bodyweight,11,4,Moderate,102,0.13
Male,43,159,61,Normal,Maintenance,Arms,Concentration Curl,Bodyweight,15,3,Moderate,146,0.13
Male,48,186,111,Obese,Fat Loss,Legs,Seated Leg Extension,Bodyweight,15,4,High,118,0.26
Female,23,183,114,Obese,Fat Loss,Back,Resistance Band Row,Bodyweight,12,5,High,203,0.3
Female,27,162,51,Normal,Maintenance,Arms,Triceps Pushdown,Cable,14,4,Moderate,119,0.17
Female,40,178,64,Normal,Maintenance,Abs,Dead Bug,Bodyweight,15,3,Moderate,123,0.16
Female,37,183,114,Obese,Fat Loss,Cardio,Treadmill Walk (Incline),Cardio Machine,15,4,High,229,0.15
Male,22,151,60,Overweight,Fat Loss,Glutes,Hip Thrust,Bodyweight,15,3,High,231,0.23
Male,49,180,104,Obese,Fat Loss,Legs,Bodyweight Squat,Bodyweight,15,5,High,225,0.12
Male,27,163,78,Overweight,Fat Loss,Glutes,Step-Up,Bodyweight,13,4,High,174,0.19
Female,28,178,79,Normal,Maintenance,Cardio,Rowing,Cardio Machine,12,3,Moderate,233,0.21
Male,18,173,106,Obese,Fat Loss,Chest,Push-Up,Bodyweight,15,4,High,151,0.21
Male,24,154,73,Obese,Fat Loss,Chest,Pec Deck Fly,Bodyweight,13,3,High,149,0.23
Female,56,150,118,Obese,Fat Loss,Back,Bird Dog,Bodyweight,14,3,High,143,0.19
Male,39,168,47,Underweight,Muscle Gain,Chest,Chest Press Machine,Machine,10,5,Low,222,0.2
Male,32,151,111,Obese,Fat Loss,Shoulders,Shoulder Press,Bodyweight,10,5,High,218,0.27
Male,45,154,80,Obese,Fat Loss,Shoulders,Lateral Raise,Bodyweight,15,5,High,229,0.16
Male,35,163,81,Obese,Fat Loss,Glutes,Hip Thrust,Bodyweight,13,5,High,217,0.11
Female,33,162,80,Obese,Fat Loss,Shoulders,Arm Circles,Bodyweight,15,4,High,236,0.12
Female,33,177,80,Overweight,Fat Loss,Glutes,Glute Bridge,Bodyweight,12,4,High,100,0.1
Male,58,172,47,Underweight,Muscle Gain,Chest,Incline Chest Press,Bodyweight,10,5,Low,161,0.38
Male,34,183,103,Obese,Fat Loss,Legs,Leg Press,Machine,10,4,High,239,0.23
Female,43,182,72,Normal,Maintenance,Shoulders,Arnold Press,Bodyweight,15,4,Moderate,198,0.24
Female,30,151,120,Obese,Fat Loss,Cardio,Elliptical,Cardio Machine,10,3,High,183,0.11
Male,20,177,103,Obese,Fat Loss,Glutes,Fire Hydrant,Bodyweight,13,4,High,184,0.27
Male,24,167,104,Obese,Fat Loss,Arms,Overhead Extension,Dumbbell,10,5,High,141,0.27
Female,27,181,86,Overweight,Fat Loss,Abs,Russian Twist,Bodyweight,11,3,High,142,0.18
Female,44,156,115,Obese,Fat Loss,Shoulders,Shoulder Press,Bodyweight,11,3,High,181,0.26
Male,30,173,67,Normal,Maintenance,Glutes,Glute Bridge,Bodyweight,12,5,Moderate,235,0.18
Male,38,175,117,Obese,Fat Loss,Shoulders,Front Raise,Bodyweight,12,5,High,140,0.11
Male,23,152,52,Normal,Maintenance,Cardio,Cycling,Cardio Machine,10,3,Moderate,143,0.25
Male,44,187,104,Overweight,Fat Loss,Shoulders,Arnold Press,Bodyweight,10,3,High,154,0.14
Male,33,153,82,Obese,Fat Loss,Chest,Incline Push-Up,Bodyweight,11,3,High,182,0.29
Male,18,156,114,Obese,Fat Loss,Legs,Seated Leg Extension,Bodyweight,14,5,High,182,0.14
Male,42,166,114,Obese,Fat Loss,Legs,Seated Leg Extension,Bodyweight,12,3,High,112,0.16
Female,40,156,116,Obese,Fat Loss,Arms,Overhead Extension,Dumbbell,13,4,High,170,0.19
Female,24,151,77,Obese,Fat Loss,Abs,Dead Bug,Bodyweight,13,5,High,241,0.25
Female,42,153,118,Obese,Fat Loss,Cardio,Treadmill Walk (Incline),Cardio Machine,10,4,High,205,0.24
Male,31,190,63,Underweight,Muscle Gain,Full Body,Mountain Climbers,Bodyweight,14,4,Low,147,0.55
Female,47,156,97,Obese,Fat Loss,Chest,Incline Push-Up,Bodyweight,11,5,High,113,0.28
Female,47,167,45,Underweight,Muscle Gain,Full Body,Jumping Jacks,Bodyweight,13,3,Low,192,0.68
Female,23,184,82,Normal,Maintenance,Legs,Walking Lunges,Bodyweight,10,3,Moderate,157,0.23
Female,55,175,83,Overweight,Fat Loss,Shoulders,Shoulder Press,Bodyweight,12,3,High,108,0.28
Male,47,175,87,Overweight,Fat Loss,Arms,Bicep Curl,Bodyweight,12,4,High,119,0.14
Female,30,184,86,Overweight,Fat Loss,Cardio,Jump Rope,Equipment,10,4,High,150,0.12
Male,43,177,112,Obese,Fat Loss,Cardio,Cycling,Cardio Machine,14,3,High,215,0.18
Male,52,179,78,Normal,Maintenance,Cardio,Jump Rope,Equipment,10,5,Moderate,240,0.26
Female,25,188,53,Underweight,Muscle Gain,Abs,Heel Touch,Bodyweight,11,3,Low,153,0.52
Male,27,158,79,Obese,Fat Loss,Cardio,Treadmill Walk (Incline),Cardio Machine,12,3,High,246,0.2
Female,35,185,87,Overweight,Fat Loss,Back,Resistance Band Row,Bodyweight,13,3,High,165,0.25
Male,19,167,82,Overweight,Fat Loss,Shoulders,Arnold Press,Bodyweight,14,5,High,179,0.11
Female,23,182,92,Overweight,Fat Loss,Legs,Leg Press,Machine,15,3,High,229,0.15
Male,32,180,65,Normal,Maintenance,Abs,Heel Touch,Bodyweight,14,4,Moderate,116,0.15
Female,47,167,57,Normal,Maintenance,Shoulders,Arm Circles,Bodyweight,14,4,Moderate,127,0.17
Male,40,171,48,Underweight,Muscle Gain,Full Body,Jump Squats,Bodyweight,12,4,Low,182,0.52
Female,34,189,105,Overweight,Fat Loss,Abs,Plank,Bodyweight,13,5,High,232,0.16
Male,60,183,76,Normal,Maintenance,Shoulders,Arm Circles,Bodyweight,15,5,Moderate,129,0.17
Male,41,150,56,Normal,Maintenance,Full Body,Mountain Climbers,Bodyweight,14,3,Moderate,175,0.21
Female,44,186,120,Obese,Fat Loss,Shoulders,Arnold Press,Bodyweight,15,3,High,222,0.17
Female,20,157,65,Overweight,Fat Loss,Shoulders,Lateral Raise,Bodyweight,13,5,High,107,0.21
Female,32,189,119,Obese,Fat Loss,Shoulders,Arm Circles,Bodyweight,14,4,High,228,0.18
Female,19,155,120,Obese,Fat Loss,Abs,Crunches,Bodyweight,10,4,High,117,0.29
Male,47,178,59,Normal,Maintenance,Arms,Hammer Curl,Bodyweight,10,4,Moderate,232,0.2
Male,46,157,101,Obese,Fat Loss,Cardio,Rowing,Cardio Machine,12,4,High,233,0.2
Male,60,186,96,Overweight,Fat Loss,Chest,Incline Push-Up,Bodyweight,12,4,High,250,0.18
Female,54,158,108,Obese,Fat Loss,Glutes,Glute Bridge,Bodyweight,13,5,High,119,0.18
Male,22,174,83,Overweight,Fat Loss,Shoulders,Lateral Raise,Bodyweight,15,5,High,196,0.22
Male,32,168,112,Obese,Fat Loss,Full Body,Jumping Jacks,Bodyweight,13,3,High,208,0.23
Male,35,173,72,Normal,Maintenance,Cardio,Elliptical,Cardio Machine,10,3,Moderate,228,0.15
Female,34,187,113,Obese,Fat Loss,Cardio,Treadmill Walk (Incline),Cardio Machine,11,5,High,127,0.18
Female,59,178,92,Overweight,Fat Loss,Shoulders,Lateral Raise,Bodyweight,11,4,High,234,0.16
Female,36,176,84,Overweight,Fat Loss,Abs,Heel Touch,Bodyweight,10,4,High,215,0.18
Male,51,165,74,Overweight,Fat Loss,Cardio,Cycling,Cardio Machine,12,3,High,204,0.17
Male,55,180,118,Obese,Fat Loss,Cardio,Jump Rope,Equipment,15,4,High,207,0.28
Male,29,184,120,Obese,Fat Loss,Glutes,Fire Hydrant,Bodyweight,12,5,High,205,0.14
Male,21,151,79,Obese,Fat Loss,Glutes,Fire Hydrant,Bodyweight,11,5,High,136,0.27
Male,36,153,61,Overweight,Fat Loss,Legs,Walking Lunges,Bodyweight,13,5,High,205,0.3
Male,40,174,68,Normal,Maintenance,Back,Bird Dog,Bodyweight,10,3,Moderate,223,0.22
Female,42,162,116,Obese,Fat Loss,Back,Lat Pulldown,Machine,12,3,High,227,0.11
Female,48,177,107,Obese,Fat Loss,Full Body,Jumping Jacks,Bodyweight,15,5,High,137,0.18
Female,33,190,55,Underweight,Muscle Gain,Glutes,Hip Thrust,Bodyweight,11,4,Low,124,0.21
Male,42,189,79,Normal,Maintenance,Chest,Incline Chest Press,Bodyweight,14,5,Moderate,224,0.2
Female,53,165,56,Normal,Maintenance,Chest,Incline Push-Up,Bodyweight,13,4,Moderate,218,0.24
Male,31,160,107,Obese,Fat Loss,Arms,Overhead Extension,Dumbbell,14,3,High,143,0.15
Male,60,174,105,Obese,Fat Loss,Arms,Overhead Extension,Dumbbell,12,3,High,219,0.14
Male,56,185,118,Obese,Fat Loss,Chest,Incline Push-Up,Bodyweight,11,4,High,106,0.27
Female,29,171,120,Obese,Fat Loss,Shoulders,Shoulder Press,Bodyweight,11,3,High,111,0.24
Male,58,169,76,Overweight,Fat Loss,Shoulders,Front Raise,Bodyweight,12,4,High,156,0.28
Male,48,152,100,Obese,Fat Loss,Back,Seated Cable Row,Machine,11,4,High,134,0.28
Female,27,184,59,Underweight,Muscle Gain,Full Body,Kettlebell Swings,Kettlebell,15,3,Low,163,0.75
Female,49,167,64,Normal,Maintenance,Cardio,Jump Rope,Equipment,11,5,Moderate,182,0.14
Male,25,169,84,Overweight,Fat Loss,Abs,Crunches,Bodyweight,15,4,High,245,0.26
Female,47,173,65,Normal,Maintenance,Glutes,Hip Thrust,Bodyweight,14,4,Moderate,117,0.21
Male,18,189,70,Normal,Maintenance,Arms,Concentration Curl,Bodyweight,13,3,Moderate,156,0.25
Male,47,156,113,Obese,Fat Loss,Legs,Leg Press,Machine,11,5,High,128,0.22
Female,53,164,86,Obese,Fat Loss,Glutes,Step-Up,Bodyweight,11,5,High,123,0.23
Male,25,179,89,Overweight,Fat Loss,Abs,Dead Bug,Bodyweight,13,3,High,157,0.27
Male,29,184,77,Normal,Maintenance,Back,Seated Cable Row,Machine,11,4,Moderate,154,0.23
Female,33,173,109,Obese,Fat Loss,Legs,Leg Press,Machine,15,5,High,229,0.28
Female,58,184,51,Underweight,Muscle Gain,Glutes,Glute Bridge,Bodyweight,13,3,Low,209,0.66
Male,52,162,58,Normal,Maintenance,Full Body,Mountain Climbers,Bodyweight,14,3,Moderate,216,0.19
Female,27,152,52,Normal,Maintenance,Back,Bent-Over Row,Bodyweight,11,5,Moderate,193,0.19
Female,49,155,100,Obese,Fat Loss,Shoulders,Arnold Press,Bodyweight,12,3,High,226,0.27
Male,46,177,100,Obese,Fat Loss,Abs,Russian Twist,Bodyweight,13,4,High,124,0.27
Male,33,179,50,Underweight,Muscle Gain,Legs,Step-Up,Bodyweight,14,3,Low,230,0.75
Female,55,176,93,Obese,Fat Loss,Arms,Bicep Curl,Bodyweight,12,4,High,171,0.25
Male,42,163,52,Normal,Maintenance,Back,Seated Cable Row,Machine,12,4,Moderate,249,0.28
Male,50,153,60,Overweight,Fat Loss,Legs,Bodyweight Squat,Bodyweight,13,3,High,108,0.18
Female,33,163,97,Obese,Fat Loss,Cardio,Cycling,Cardio Machine,11,5,High,210,0.18
Female,59,179,86,Overweight,Fat Loss,Arms,Hammer Curl,Bodyweight,10,3,High,155,0.11
Female,19,160,46,Underweight,Muscle Gain,Glutes,Hip Thrust,Bodyweight,12,5,Low,121,0.36
Male,51,183,101,Obese,Fat Loss,Cardio,Jump Rope,Equipment,12,4,High,195,0.11
Male,44,157,102,Obese,Fat Loss,Shoulders,Front Raise,Bodyweight,15,3,High,138,0.29
Male,27,167,69,Normal,Maintenance,Abs,Heel Touch,Bodyweight,11,4,Moderate,157,0.17
Male,50,164,47,Underweight,Muscle Gain,Glutes,Glute Bridge,Bodyweight,10,4,Low,117,0.38
Female,33,181,62,Normal,Maintenance,Legs,Seated Leg Extension,Bodyweight,15,5,Moderate,158,0.28
Male,58,170,109,Obese,Fat Loss,Arms,Triceps Pushdown,Cable,15,4,High,220,0.15
Male,45,182,101,Obese,Fat Loss,Full Body,Mountain Climbers,Bodyweight,11,5,High,195,0.21
Female,35,165,49,Underweight,Muscle Gain,Back,Resistance Band Row,Bodyweight,10,5,Low,139,0.7
Female,51,186,83,Normal,Maintenance,Glutes,Glute Bridge,Bodyweight,11,3,Moderate,241,0.24
Female,35,183,81,Normal,Maintenance,Cardio,Jump Rope,Equipment,15,5,Moderate,189,0.12
Male,57,180,45,Underweight,Muscle Gain,Chest,Incline Chest Press,Bodyweight,13,5,Low,171,0.33
Male,52,172,77,Overweight,Fat Loss,Full Body,Mountain Climbers,Bodyweight,10,3,High,227,0.19
